DATA_ID,DATASET,ANNOTATOR_ID,STUDY_PART,ORDER,LABEL_ID,ORIGINAL_LABEL,ORIGINAL_CONFIDENCE,EVIDENCE,QUESTION_DO_YOU_THINK_OTHER_PEOPLE_MIGHT_CHOOSE_A_DIFFERENT_ANSWER_THAN_YOU_DID,QUESTION_WHY_DO_YOU_THINK_OTHER_PEOPLE_MIGHT_CHOOSE_A_DIFFERENT_ANSWER,QUESTION_PLEASE_ELABORATE_ON_YOUR_ANSWER_TO_THE_PREVIOUS_QUESTION_EXPLAINING_WHY_YOU_THINK_OTHER_PEOPLE_MIGHT_CHOOSE_A_DIFFERENT_ANSWER,QUESTION_IF_THERE_WERE_OTHER_PEOPLE_WHO_CHOSE_A_DIFFERENT_ANSWER_THAN_YOU_DID_DO_YOU_THINK_A_GROUP_DISCUSSION_WOULD_HELP_TO_RESOLVE_THE_CASE,DELIBERATION_ID
19247,deliberation-sarcasm,1197,depth,18,7916,not_sarcastic,0.5,"[{""comment"": """", ""start"": 160, ""end"": 237, ""quote"": ""It's only good for that if you don't like your rider. It is not very well mad""}, {""comment"": """", ""start"": 302, ""end"": 409, ""quote"": ""ropped it. Didn't give me a whole lot of confidence that it would protect someones head in an accident. But""}]",I expect only about half of the people to agree with me.,"[""This is a case where a person's answer would depend heavily on their personal preferences and taste.""]", Thde writer was ust simply expressing his opinion about a product.,"Yes, a group discussion would help to resolve the case.",
19247,deliberation-sarcasm,2126,breadth,28,8132,not_sarcastic,1,"[{""comment"": """", ""start"": 406, ""end"": 472, ""quote"": ""But considering the price, I guess you really can't expect to much""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,325,breadth,11,5306,not_sarcastic,0.5,"[{""comment"": """", ""start"": 475, ""end"": 592, ""quote"": ""I would only recommend you use this helmet if you are riding a scooter or moped that doesn't get up to highway speeds""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,3834,depth,23,7989,not_sarcastic,0.5,"[{""comment"": ""\""Not A Good Helmet!\"""", ""start"": 75, ""end"": 95, ""quote"": ""\""Not A Good Helmet!\""""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,456,breadth,15,5741,not_sarcastic,1,"[{""comment"": """", ""start"": 475, ""end"": 592, ""quote"": ""I would only recommend you use this helmet if you are riding a scooter or moped that doesn't get up to highway speeds""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,8422,breadth,24,5378,sarcastic,1,"[{""comment"": ""This is clearly sarcastic "", ""start"": 160, ""end"": 212, ""quote"": ""It's only good for that if you don't like your rider""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,8451,depth,17,6644,not_sarcastic,1,"[{""comment"": ""Straightforward honest criticism"", ""start"": 214, ""end"": 311, ""quote"": ""It is not very well made, it runs small and the shell feels like it would crack if you dropped it""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,309,breadth,6,5239,sarcastic,1,"[{""comment"": """", ""start"": 160, ""end"": 212, ""quote"": ""It's only good for that if you don't like your rider""}]",I expect most people to agree with me.,,,,302
19247,deliberation-sarcasm,3538,breadth,16,6040,not_sarcastic,1,"[{""comment"": ""understandalbe"", ""start"": 313, ""end"": 404, ""quote"": ""Didn't give me a whole lot of confidence that it would protect someones head in an accident""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,233,breadth,14,8075,sarcastic,0.5,"[{""comment"": """", ""start"": 475, ""end"": 592, ""quote"": ""I would only recommend you use this helmet if you are riding a scooter or moped that doesn't get up to highway speeds""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,1080,depth,20,3978,not_sarcastic,1,"[{""comment"": ""There's humor here in this sentence but again, humor doesn't always have sarcasm in it and I don't fee there's sarcasm here."", ""start"": 160, ""end"": 212, ""quote"": ""It's only good for that if you don't like your rider""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,2876,breadth,33,5880,sarcastic,1,"[{""comment"": ""Clearly sarcasm because who would have someone on their motorcycle who they wanted to die. "", ""start"": 160, ""end"": 212, ""quote"": ""It's only good for that if you don't like your rider""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,8308,depth,15,7806,not_sarcastic,1,"[{""comment"": """", ""start"": 475, ""end"": 592, ""quote"": ""I would only recommend you use this helmet if you are riding a scooter or moped that doesn't get up to highway speeds""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,69,breadth,6,5464,sarcastic,1,"[{""comment"": """", ""start"": 95, ""end"": 212, ""quote"": ""I bought this helmet to use for a second rider on my motorcycle. It's only good for that if you don't like your rider""}]",I expect most people to agree with me.,,,,335
19247,deliberation-sarcasm,55,depth,18,8020,not_sarcastic,1,"[{""comment"": """", ""start"": 475, ""end"": 592, ""quote"": ""I would only recommend you use this helmet if you are riding a scooter or moped that doesn't get up to highway speeds""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,1727,breadth,13,6822,sarcastic,0.5,"[{""comment"": ""This is a smarta** sarcastic comment in my opinion I like it "", ""start"": 259, ""end"": 311, ""quote"": ""he shell feels like it would crack if you dropped it""}]",I expect only about half of the people to agree with me.,"[""Other people may have different definitions of the target categories in mind."", ""The text contains some features that indicate target category A and some features that indicate target category B.""]", Some may not see it as sarcastic but as a negative review ,"Yes, a group discussion would help to resolve the case.",
19247,deliberation-sarcasm,8496,depth,13,7692,sarcastic,1,"[{""comment"": ""The helmet is weak and wouldn't protect you in a accident."", ""start"": 160, ""end"": 212, ""quote"": ""It's only good for that if you don't like your rider""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,1083,breadth,6,5478,not_sarcastic,0.5,"[{""comment"": ""Giving a thoughtful review on this helmet and other options that may one may consider before buying."", ""start"": 475, ""end"": 592, ""quote"": ""I would only recommend you use this helmet if you are riding a scooter or moped that doesn't get up to highway speeds""}]",I expect most people to agree with me.,,,,335
19247,deliberation-sarcasm,887,breadth,4,5188,not_sarcastic,1,"[{""comment"": ""this is straightforward"", ""start"": 406, ""end"": 472, ""quote"": ""But considering the price, I guess you really can't expect to much""}, {""comment"": ""very straightforward and not sarcastic sounding"", ""start"": 475, ""end"": 592, ""quote"": ""I would only recommend you use this helmet if you are riding a scooter or moped that doesn't get up to highway speeds""}]",I expect most people to agree with me.,,,,302
19247,deliberation-sarcasm,909,breadth,18,8110,sarcastic,1,"[{""comment"": ""sarcastic, clearly everyone likes their rider. "", ""start"": 160, ""end"": 212, ""quote"": ""It's only good for that if you don't like your rider""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,8414,breadth,3,5101,sarcastic,1,"[{""comment"": ""Sarcasm clear here."", ""start"": 160, ""end"": 212, ""quote"": ""It's only good for that if you don't like your rider""}]",I expect most people to agree with me.,,,,302
19247,deliberation-sarcasm,857,breadth,16,6095,sarcastic,1,"[{""comment"": ""That's sarcasm, even if it's true."", ""start"": 160, ""end"": 212, ""quote"": ""It's only good for that if you don't like your rider""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,3546,depth,20,3966,not_sarcastic,0.5,"[{""comment"": ""The reviewer points out valid flaws and doesn't really use much humor at all."", ""start"": 475, ""end"": 592, ""quote"": ""I would only recommend you use this helmet if you are riding a scooter or moped that doesn't get up to highway speeds""}]",I expect most people to agree with me.,,,,
19247,deliberation-sarcasm,8426,breadth,6,5460,not_sarcastic,0.5,"[{""comment"": """", ""start"": 214, ""end"": 472, ""quote"": ""It is not very well made, it runs small and the shell feels like it would crack if you dropped it. Didn't give me a whole lot of confidence that it would protect someones head in an accident. But considering the price, I guess you really can't expect to much""}]",I expect most people to agree with me.,,,,335
19248,deliberation-sarcasm,5166,depth,26,4349,not_sarcastic,1,"[{""comment"": ""nothing sarcastic "", ""start"": 0, ""end"": 0, ""quote"": """"}]",I expect most people to agree with me.,,,,
19249,deliberation-sarcasm,5166,depth,27,4350,not_sarcastic,1,"[{""comment"": ""there's nothing sarcastic."", ""start"": 0, ""end"": 0, ""quote"": """"}]",I expect most people to agree with me.,,,,
19250,deliberation-sarcasm,5917,breadth,14,8088,sarcastic,1,"[{""comment"": ""clearly not happy "", ""start"": 3191, ""end"": 3374, ""quote"": ""Maybe, dear reader, after I don't know how many hundreds of pages, you get tired of the author's continuously advancing carrot and you flip to the final pages to find the final answer""}]",I expect most people to agree with me.,,,,
19250,deliberation-sarcasm,843,depth,11,4103,sarcastic,1,"[{""comment"": """", ""start"": 293, ""end"": 340, ""quote"": ""He has his villa on the Riviera, if he wants it""}, {""comment"": """", ""start"": 1518, ""end"": 1568, ""quote"": ""Okay, now you have four highly original characters""}, {""comment"": """", ""start"": 1986, ""end"": 2001, ""quote"": ""called research""}]",I expect most people to agree with me.,,,,
19250,deliberation-sarcasm,318,depth,11,4102,not_sarcastic,0,"[{""comment"": ""There is nothing sarcastic in this statement."", ""start"": 3377, ""end"": 3502, ""quote"": ""Then you might wish to turn to another novel about real people in a real world, such as A month in the Country, by J. L. Carr""}]",I expect only about half of the people to agree with me.,"[""Other people may have different definitions of the target categories in mind.""]"," In a way the whole tone of the review is sarcastic, but nothing in particular stands out.","Yes, a group discussion would help to resolve the case.",
19250,deliberation-sarcasm,2126,breadth,25,8127,not_sarcastic,1,"[{""comment"": """", ""start"": 1518, ""end"": 1695, ""quote"": ""Okay, now you have four highly original characters, and an opening sequence in which, it turns out, several perfectly nice and distinguished old fellows are murdered by the monk""}]",I expect most people to agree with me.,,,,
19250,deliberation-sarcasm,3580,depth,11,4097,sarcastic,0.5,"[{""comment"": """", ""start"": 159, ""end"": 340, ""quote"": ""Mr. Brown is no doubt pleased, and loses little sleep over the possibility that in six years no one will be reading his blockbuster.  He has his villa on the Riviera, if he wants it""}, {""comment"": """", ""start"": 1352, ""end"": 1515, ""quote"": ""D is not the villain, by the way, and his passion for slaying is excused by the fact that when a kid, other kids teased him about his size and lack of pigmentation""}, {""comment"": """", ""start"": 3191, ""end"": 3374, ""quote"": ""Maybe, dear reader, after I don't know how many hundreds of pages, you get tired of the author's continuously advancing carrot and you flip to the final pages to find the final answer""}]",I expect most people to agree with me.,,,,
19250,deliberation-sarcasm,8417,breadth,14,6050,sarcastic,1,"[{""comment"": ""This is a sarcastic description of a character."", ""start"": 969, ""end"": 1067, ""quote"": ""a hulking religious albino homicidal maniac who wears a monk's robe and favors barbed wire garters""}]",I expect most people to agree with me.,,,,
19250,deliberation-sarcasm,2599,depth,11,4092,sarcastic,1,"[{""comment"": ""This part pokes fun at the authors storytelling and is sarcastic."", ""start"": 1352, ""end"": 1515, ""quote"": ""D is not the villain, by the way, and his passion for slaying is excused by the fact that when a kid, other kids teased him about his size and lack of pigmentation""}, {""comment"": ""This sarcasm points out the cliched storytelling."", ""start"": 1518, ""end"": 1695, ""quote"": ""Okay, now you have four highly original characters, and an opening sequence in which, it turns out, several perfectly nice and distinguished old fellows are murdered by the monk""}]",I expect most people to agree with me.,,,,
19250,deliberation-sarcasm,611,depth,11,4088,not_sarcastic,1,"[{""comment"": ""not sarc"", ""start"": 3191, ""end"": 3502, ""quote"": ""Maybe, dear reader, after I don't know how many hundreds of pages, you get tired of the author's continuously advancing carrot and you flip to the final pages to find the final answer.  Then you might wish to turn to another novel about real people in a real world, such as A month in the Country, by J. L. Carr""}]",I expect most people to agree with me.,,,,
19250,deliberation-sarcasm,8375,depth,11,4098,not_sarcastic,1,"[{""comment"": ""sacrilegious but not sarcastic"", ""start"": 1244, ""end"": 1350, ""quote"": ""crank the wayward church of today back a thousand years or so to when Christians really knew how to suffer""}]",I expect most people to agree with me.,,,,
19250,deliberation-sarcasm,6368,breadth,18,6833,not_sarcastic,0.5,"[{""comment"": """", ""start"": 3191, ""end"": 3374, ""quote"": ""Maybe, dear reader, after I don't know how many hundreds of pages, you get tired of the author's continuously advancing carrot and you flip to the final pages to find the final answer""}]",I expect most people to agree with me.,,,,
